idx,x,y,observable
228,0.2655919872,0.3286486894,2.178549065
229,0.2655919872,0.3286486894,2.178549065
230,-0.3657783673,0.261790774,2.202328223
231,-0.3657783673,0.261790774,2.202328223
232,-0.3657783673,0.261790774,2.202328223
233,0.2000159838,0.10515178,2.051063291
234,0.0337583363,0.6947243349,2.483781527
235,0.0337583363,0.6947243349,2.483781527
236,0.0337583363,0.6947243349,2.483781527
237,0.0337583363,0.6947243349,2.483781527
238,1.213345675,0.2152074369,3.518521967
239,1.213345675,0.2152074369,3.518521967
240,1.213345675,0.2152074369,3.518521967
241,1.213345675,0.2152074369,3.518521967
242,1.213345675,0.2152074369,3.518521967
243,1.213345675,0.2152074369,3.518521967
244,1.213345675,0.2152074369,3.518521967
245,0.6801210062,0.2470029712,2.523575051
246,0.6801210062,0.2470029712,2.523575051
247,0.6801210062,0.2470029712,2.523575051
248,0.6801210062,0.2470029712,2.523575051
249,0.6801210062,0.2470029712,2.523575051
250,0.6801210062,0.2470029712,2.523575051
251,0.442537896,0.5175054283,2.463651658
252,0.4566788452,0.2942708076,2.295150876
253,0.4566788452,0.2942708076,2.295150876
254,0.4566788452,0.2942708076,2.295150876
255,0.4566788452,0.2942708076,2.295150876
256,0.4566788452,0.2942708076,2.295150876
257,0.4566788452,0.2942708076,2.295150876
258,0.4566788452,0.2942708076,2.295150876
259,0.4566788452,0.2942708076,2.295150876
260,0.4566788452,0.2942708076,2.295150876
261,0.4566788452,0.2942708076,2.295150876
262,1.247758932,0.06705838352,3.561399179
263,-1.020553546,0.3001042831,3.13159212
264,-1.020553546,0.3001042831,3.13159212
265,-1.020553546,0.3001042831,3.13159212
266,-1.020553546,0.3001042831,3.13159212
267,-0.3481570743,0.984824887,3.091093407
268,-0.7153370538,0.9953905438,3.502509435
269,-0.7153370538,0.9953905438,3.502509435
270,-0.7153370538,0.9953905438,3.502509435
271,-0.7153370538,0.9953905438,3.502509435
272,-0.7153370538,0.9953905438,3.502509435
273,-0.7153370538,0.9953905438,3.502509435
274,-0.7153370538,0.9953905438,3.502509435
275,0.1205764219,1.144291653,3.32394206
276,-0.08353709301,0.7855278048,2.624032378
277,0.8439134147,0.7962790657,3.346250202
278,0.8439134147,0.7962790657,3.346250202
279,0.8439134147,0.7962790657,3.346250202
280,1.131711869,0.7583202271,3.855821322
281,1.131711869,0.7583202271,3.855821322
282,1.112455756,0.7201151015,3.756123569
283,1.112455756,0.7201151015,3.756123569
284,-0.1765474535,0.9514799601,2.936483118
285,-0.1765474535,0.9514799601,2.936483118
286,-0.1765474535,0.9514799601,2.936483118
287,-0.1765474535,0.9514799601,2.936483118
288,-0.1765474535,0.9514799601,2.936483118
289,0.9636710765,0.6103907523,3.301238814
290,0.9636710765,0.6103907523,3.301238814
291,1.583552935,0.9894705744,5.486691915
292,1.583552935,0.9894705744,5.486691915
