idx,x,y,observable
112,1.783890141,1.12726044,48.2044261
113,1.783890141,1.12726044,48.2044261
114,1.679829774,0.7891600364,20.49701196
115,1.679829774,0.7891600364,20.49701196
116,1.679829774,0.7891600364,20.49701196
117,1.703948066,0.8085903552,22.04091901
118,0.7542104774,1.202243694,9.940215306
119,0.6970100606,0.4684506837,3.749851418
120,0.4919761124,0.05304074753,2.304203779
121,0.4919761124,0.05304074753,2.304203779
122,0.4919761124,0.05304074753,2.304203779
123,0.4919761124,0.05304074753,2.304203779
124,-0.2056121238,0.7884467124,2.265252501
125,-0.2050072664,0.7405151758,2.225535863
126,-0.2050072664,0.7405151758,2.225535863
127,-0.8021634518,0.08345115311,2.47881479
128,-0.8021634518,0.08345115311,2.47881479
129,-0.8021634518,0.08345115311,2.47881479
130,-0.8021634518,0.08345115311,2.47881479
131,-0.7078473073,0.6372657581,1.851670577
132,-0.66858385,0.4947086038,1.933697554
133,-0.66858385,0.4947086038,1.933697554
134,-0.66858385,0.4947086038,1.933697554
135,-0.66858385,0.4947086038,1.933697554
136,-0.66858385,0.4947086038,1.933697554
137,-0.66858385,0.4947086038,1.933697554
138,-0.66858385,0.4947086038,1.933697554
139,-0.6938387536,0.789859123,1.795120457
140,-0.6938387536,0.789859123,1.795120457
141,-0.4795586383,0.3028514056,2.007846417
142,-0.01829761903,0.06194777268,2.001901894
143,-0.01829761903,0.06194777268,2.001901894
144,-0.01829761903,0.06194777268,2.001901894
145,-0.01829761903,0.06194777268,2.001901894
146,-0.01829761903,0.06194777268,2.001901894
147,-0.01829761903,0.06194777268,2.001901894
148,-0.01829761903,0.06194777268,2.001901894
149,-0.01829761903,0.06194777268,2.001901894
150,-0.01829761903,0.06194777268,2.001901894
151,-0.01829761903,0.06194777268,2.001901894
152,-0.01829761903,0.06194777268,2.001901894
153,-0.4400099198,0.227697071,2.031387513
154,-0.2766645862,0.2019812706,2.002265702
155,-0.6133362005,0.139597712,2.199086654
156,-0.6133362005,0.139597712,2.199086654
157,-0.08450693729,0.1942679916,2.011584734
158,0.6666309348,0.308815823,3.120325584
159,1.050285915,0.539031184,5.977750983
160,1.050285915,0.539031184,5.977750983
161,1.27700866,0.05532111035,3.899809267
162,1.27700866,0.05532111035,3.899809267
163,1.27700866,0.05532111035,3.899809267
164,0.6282295086,0.09219774407,2.546477884
165,0.6282295086,0.09219774407,2.546477884
166,0.6282295086,0.09219774407,2.546477884
167,0.6282295086,0.09219774407,2.546477884
168,0.9951405435,1.003308355,10.84777487
169,0.9951405435,1.003308355,10.84777487
170,0.9951405435,1.003308355,10.84777487
171,0.9951405435,1.003308355,10.84777487
172,0.6189486441,1.293488622,9.032707247
173,0.6189486441,1.293488622,9.032707247
174,-0.2195838474,0.1758786928,2.000384115
175,-0.2195838474,0.1758786928,2.000384115
176,-0.8416763471,0.2629479444,2.226110805
177,-0.8416763471,0.2629479444,2.226110805
178,-0.542430308,0.1537205463,2.132429503
179,0.6961190862,0.3987829886,3.489455567
180,0.6961190862,0.3987829886,3.489455567
181,-0.06784604271,0.3028306062,2.05367843
182,0.3266180082,0.2068932447,2.299755785
183,0.3266180082,0.2068932447,2.299755785
184,0.3266180082,0.2068932447,2.299755785
185,0.3266180082,0.2068932447,2.299755785
186,0.4882511425,0.2508597585,2.601180412
187,0.3095038525,0.07760275601,2.152908082
188,0.3095038525,0.07760275601,2.152908082
189,0.4270772359,0.1010214522,2.289268086
190,0.4270772359,0.1010214522,2.289268086
191,0.4270772359,0.1010214522,2.289268086
192,0.4270772359,0.1010214522,2.289268086
193,0.4270772359,0.1010214522,2.289268086
194,0.4270772359,0.1010214522,2.289268086
195,0.4270772359,0.1010214522,2.289268086
196,0.4270772359,0.1010214522,2.289268086
197,0.4270772359,0.1010214522,2.289268086
198,0.02248712008,0.6898397793,2.515099035
199,0.6613348267,1.419754784,11.38761597
200,1.434718079,0.5307522737,9.294106445
201,0.8237524154,1.053036793,9.01721716
202,0.2820055195,0.6664800354,3.045564111
203,0.2797782798,0.09628470284,2.144546019
204,0.2797782798,0.09628470284,2.144546019
205,0.2153260642,0.9353541338,3.573046685
206,0.30912724,0.7214456181,3.269645365
207,0.30912724,0.7214456181,3.269645365
208,0.30912724,0.7214456181,3.269645365
209,-0.1640572363,0.3108225941,2.017955692
210,-0.1640572363,0.3108225941,2.017955692
211,-0.2337858211,0.2081782449,1.998331384
212,-0.2337858211,0.2081782449,1.998331384
213,-0.07410710397,0.3308020976,2.06370538
214,-0.07410710397,0.3308020976,2.06370538
215,-0.07410710397,0.3308020976,2.06370538
216,-0.07410710397,0.3308020976,2.06370538
217,-0.07410710397,0.3308020976,2.06370538
218,-0.07410710397,0.3308020976,2.06370538
219,0.02623417107,0.4989567959,2.279286921
220,0.02623417107,0.4989567959,2.279286921
221,0.0441677416,0.06465925546,2.011869015
222,0.0441677416,0.06465925546,2.011869015
223,0.0441677416,0.06465925546,2.011869015
224,0.0441677416,0.06465925546,2.011869015
225,-0.02024181329,0.1280688923,2.011589869
226,-0.02024181329,0.1280688923,2.011589869
227,-0.02024181329,0.1280688923,2.011589869
228,0.108637328,0.2884907493,2.161728755
229,0.108637328,0.2884907493,2.161728755
230,0.09452006752,0.2186027045,2.099659943
231,-0.379109018,0.5178806922,1.981970502
232,-0.8797563173,0.6308304193,1.820952048
233,0.1910800991,1.182750169,4.306545916
234,0.1910800991,1.182750169,4.306545916
235,0.1910800991,1.182750169,4.306545916
236,0.1910800991,1.182750169,4.306545916
237,-0.4502429425,1.453149767,2.242697206
238,-0.4502429425,1.453149767,2.242697206
239,-0.2550949967,0.6524631083,2.108878877
240,0.123042703,0.8618545856,3.066467794
241,0.123042703,0.8618545856,3.066467794
242,-0.3591399493,1.394207589,2.468508627
243,-0.3318257654,0.3553738484,1.987633517
244,-0.9537718101,0.5008546681,1.960188399
245,-0.03678885073,0.8870805664,2.69873998
246,-0.2111220526,0.2857829164,2.001750711
247,-0.2111220526,0.2857829164,2.001750711
248,-0.2111220526,0.2857829164,2.001750711
249,-0.2272688566,0.03361521953,2.037158253
250,-0.2272688566,0.03361521953,2.037158253
251,0.07194373708,0.2206501978,2.086726402
252,0.07194373708,0.2206501978,2.086726402
253,0.2106941503,0.1127737762,2.106573799
254,0.3506448466,0.08634540704,2.195895139
255,0.3506448466,0.08634540704,2.195895139
256,0.3506448466,0.08634540704,2.195895139
257,0.3506448466,0.08634540704,2.195895139
258,0.3506448466,0.08634540704,2.195895139
259,0.3506448466,0.08634540704,2.195895139
260,0.3506448466,0.08634540704,2.195895139
261,-0.2811869215,0.418464456,2.003947351
262,0.3246655903,1.325525372,5.939635506
263,0.9857878434,0.5011454734,5.282039434
264,0.07048131529,0.2482517692,2.103074223
265,0.07048131529,0.2482517692,2.103074223
266,0.07048131529,0.2482517692,2.103074223
267,0.07048131529,0.2482517692,2.103074223
268,-0.4526625755,0.6129550799,1.955345342
269,-0.6264755366,0.4263522693,1.970836614
270,-0.6264755366,0.4263522693,1.970836614
271,-0.6264755366,0.4263522693,1.970836614
272,-0.04490560119,0.6695201633,2.377702184
273,-0.04490560119,0.6695201633,2.377702184
274,0.2473095692,0.5080176991,2.629724036
275,0.2473095692,0.5080176991,2.629724036
276,-0.01187517548,0.6755219502,2.436844086
277,0.5815100271,0.3866471661,3.114839639
278,0.5815100271,0.3866471661,3.114839639
279,0.5815100271,0.3866471661,3.114839639
280,0.5815100271,0.3866471661,3.114839639
281,-0.3975292254,0.4527371378,1.973790734
282,-0.4583141058,0.1311138262,2.09734661
283,-0.4583141058,0.1311138262,2.09734661
284,-0.4583141058,0.1311138262,2.09734661
285,-0.4583141058,0.1311138262,2.09734661
286,-0.1129285476,0.1334924405,2.000191559
287,-0.1129285476,0.1334924405,2.000191559
288,-0.1129285476,0.1334924405,2.000191559
289,0.328823405,0.1382748333,2.226198906
290,0.328823405,0.1382748333,2.226198906
291,0.5215539204,0.5132449464,3.3136545
292,0.5215539204,0.5132449464,3.3136545
293,0.5215539204,0.5132449464,3.3136545
294,0.6172136293,1.226039299,8.278202915
295,0.6172136293,1.226039299,8.278202915
296,0.02794089036,0.9089129653,2.899614423
297,0.02794089036,0.9089129653,2.899614423
298,0.02794089036,0.9089129653,2.899614423
299,-0.4032477408,0.1726037937,2.044994528
300,-0.4170147283,0.3558509302,1.983265959
301,-0.4170147283,0.3558509302,1.983265959
302,-1.038422358,0.002754350831,3.069536587
303,-0.4732604034,0.1968642926,2.061439238
304,0.1232805141,0.04884170321,2.02976858
305,0.1232805141,0.04884170321,2.02976858
306,0.1232805141,0.04884170321,2.02976858
307,0.04614932383,0.5667942239,2.384960444
308,0.04614932383,0.5667942239,2.384960444
309,0.02513500788,0.4070237508,2.188576288
310,0.02513500788,0.4070237508,2.188576288
311,0.02513500788,0.4070237508,2.188576288
312,0.02513500788,0.4070237508,2.188576288
313,0.02513500788,0.4070237508,2.188576288
314,-0.3227273246,0.7790558629,2.108390416
315,-0.6713966466,0.6248784767,1.867688508
316,-0.6713966466,0.6248784767,1.867688508
317,-0.6713966466,0.6248784767,1.867688508
318,-0.6713966466,0.6248784767,1.867688508
319,-0.4117512785,0.4318676077,1.972228095
320,-0.4117512785,0.4318676077,1.972228095
321,-0.4117512785,0.4318676077,1.972228095
322,-0.4117512785,0.4318676077,1.972228095
323,-0.6347586054,0.05420323541,2.324488451
324,-0.6347586054,0.05420323541,2.324488451
325,-0.6347586054,0.05420323541,2.324488451
326,-0.6347586054,0.05420323541,2.324488451
327,-0.6347586054,0.05420323541,2.324488451
328,-0.700287225,0.7692270389,1.798468283
329,-0.700287225,0.7692270389,1.798468283
330,-0.0148047863,0.7013444582,2.466360963
331,-0.0148047863,0.7013444582,2.466360963
332,-0.0148047863,0.7013444582,2.466360963
333,-0.2140649915,0.2710926846,1.999828647
334,-0.2140649915,0.2710926846,1.999828647
335,-0.2415545285,0.236901874,1.996868062
336,-0.2415545285,0.236901874,1.996868062
337,-0.4951511973,0.7090277631,1.934326582
338,-0.4951511973,0.7090277631,1.934326582
339,-0.4859133093,0.9461168019,1.977238431
340,-0.4859133093,0.9461168019,1.977238431
341,-0.2525662569,0.8669698541,2.261767095
342,-1.052468723,0.3493867287,2.236002539
343,-1.052468723,0.3493867287,2.236002539
344,-1.795105828,0.153600223,3.981811383
345,-1.795105828,0.153600223,3.981811383
346,-1.64402104,0.3213460532,2.83368989
347,-1.503467525,0.2623725279,2.918082294
348,-1.503467525,0.2623725279,2.918082294
349,-1.503467525,0.2623725279,2.918082294
350,-1.039638356,0.554427806,1.903902334
351,-1.039638356,0.554427806,1.903902334
352,-1.039638356,0.554427806,1.903902334
353,-0.7684368206,0.4303709158,1.994104847
354,-0.7684368206,0.4303709158,1.994104847
355,-0.7684368206,0.4303709158,1.994104847
356,-0.7684368206,0.4303709158,1.994104847
357,-0.1508445843,0.001587637515,2.022272244
358,-0.1508445843,0.001587637515,2.022272244
359,-0.5188469904,0.6036779243,1.925424299
360,-0.6629108723,0.1878965228,2.184928551
361,-0.2977423592,0.1684855208,2.013455923
362,-0.2977423592,0.1684855208,2.013455923
363,-0.2977423592,0.1684855208,2.013455923
364,-0.6250716017,0.07469902212,2.286978075
365,-0.369916307,0.1659332507,2.035514875
366,-0.369916307,0.1659332507,2.035514875
367,0.2460330152,0.111496049,2.130615681
368,0.5752543832,0.307353311,2.894452757
369,0.5752543832,0.307353311,2.894452757
370,0.5752543832,0.307353311,2.894452757
371,0.5752543832,0.307353311,2.894452757
372,0.3927417031,0.2164274072,2.396361003
373,0.3927417031,0.2164274072,2.396361003
374,0.3927417031,0.2164274072,2.396361003
375,0.3637063807,0.9149305721,4.141753957
376,0.3637063807,0.9149305721,4.141753957
377,0.5312326826,0.9214175459,5.108517919
378,0.5312326826,0.9214175459,5.108517919
379,0.6240712631,0.469345187,3.497887504
380,0.6240712631,0.469345187,3.497887504
381,0.5350553896,0.9914234276,5.556748791
382,1.175433344,0.5196666799,6.726302152
383,1.175433344,0.5196666799,6.726302152
384,1.175433344,0.5196666799,6.726302152
385,1.175433344,0.5196666799,6.726302152
386,1.175433344,0.5196666799,6.726302152
387,1.175433344,0.5196666799,6.726302152
388,1.175433344,0.5196666799,6.726302152
389,1.175433344,0.5196666799,6.726302152
390,1.175433344,0.5196666799,6.726302152
391,1.201984174,0.5374478774,7.123371158
392,1.482025284,0.9537140835,20.98564704
393,1.86531098,0.4375997997,12.82766003
394,1.86531098,0.4375997997,12.82766003
395,1.199271672,0.5357301198,7.08246788
396,0.685689869,0.159954009,2.785062975
397,0.6016079066,0.4321676064,3.305471853
398,0.1601626647,0.4685453225,2.420156461
399,0.1601626647,0.4685453225,2.420156461
400,0.1601626647,0.4685453225,2.420156461
401,0.1601626647,0.4685453225,2.420156461
402,0.1601626647,0.4685453225,2.420156461
403,0.1601626647,0.4685453225,2.420156461
404,0.1601626647,0.4685453225,2.420156461
405,0.1601626647,0.4685453225,2.420156461
406,0.1601626647,0.4685453225,2.420156461
407,0.1601626647,0.4685453225,2.420156461
408,0.1601626647,0.4685453225,2.420156461
409,0.2907535476,0.7827332591,3.386510361
410,-0.0331979778,0.192270144,2.025102384
411,-0.0331979778,0.192270144,2.025102384
412,-0.0331979778,0.192270144,2.025102384
413,1.164977805,0.5126165545,6.577448151
414,0.7158718621,1.108359608,8.271192111
415,0.9128203038,0.9297616066,8.640112599
416,0.9128203038,0.9297616066,8.640112599
417,1.644472146,0.994920039,29.24060771
418,1.644472146,0.994920039,29.24060771
419,1.584363253,0.7437689526,16.45185485
420,1.584363253,0.7437689526,16.45185485
421,0.566886202,0.8714134877,5.048827728
422,0.8800504664,0.6455803761,5.632537358
423,0.6903789744,0.434788866,3.598879173
424,0.5960082975,0.1748349293,2.64781479
425,0.5960082975,0.1748349293,2.64781479
426,0.5960082975,0.1748349293,2.64781479
427,0.5960082975,0.1748349293,2.64781479
428,-0.05288478625,0.01646695026,2.001324346
429,-0.05288478625,0.01646695026,2.001324346
430,-0.7500252693,0.1233226053,2.350012029
431,-0.7500252693,0.1233226053,2.350012029
432,-0.7500252693,0.1233226053,2.350012029
433,-0.2294843151,0.1248628744,2.009830921
434,-0.2294843151,0.1248628744,2.009830921
435,0.7949641743,0.5253553304,4.415374364
436,-0.1685373553,0.3274803366,2.020969896
437,-0.1685373553,0.3274803366,2.020969896
438,0.2825585566,0.4014191235,2.510134114
439,0.2825585566,0.4014191235,2.510134114
440,0.8670086245,0.5076150295,4.673179524
441,0.3185207229,0.5297745488,2.819990625
442,0.02253159638,1.114967149,3.326178779
443,-0.6070250794,1.06330068,1.835014019
444,-0.308423132,0.3967289347,1.993094829
445,-0.308423132,0.3967289347,1.993094829
446,-0.308423132,0.3967289347,1.993094829
447,-0.6838831379,0.2542466913,2.12818132
448,-0.6838831379,0.2542466913,2.12818132
449,-0.6838831379,0.2542466913,2.12818132
450,-0.06858245682,0.04497286816,2.000546202
451,-1.151772796,0.1682851869,2.763770321
452,-1.151772796,0.1682851869,2.763770321
453,-1.151772796,0.1682851869,2.763770321
454,-0.5361206334,0.5270969978,1.933768961
455,-0.5361206334,0.5270969978,1.933768961
456,0.1158005561,0.2478725629,2.135269611
457,0.1158005561,0.2478725629,2.135269611
458,-0.8492424427,0.3302408859,2.138101235
459,-0.8492424427,0.3302408859,2.138101235
460,-0.8567101034,0.3054053775,2.176355453
461,-0.3963083574,0.8043791375,2.038665657
462,-0.3963083574,0.8043791375,2.038665657
463,-0.4532313782,0.9064034041,2.007232443
464,-0.4532313782,0.9064034041,2.007232443
465,-0.4532313782,0.9064034041,2.007232443
466,-0.3988407306,1.081957672,2.16269542
467,-0.3988407306,1.081957672,2.16269542
468,-0.3988407306,1.081957672,2.16269542
469,0.3956348095,1.385680591,7.05330293
470,-0.6200468215,1.120467704,1.817051988
471,-0.4030995769,0.5490528293,1.974750559
472,0.2480690378,0.7816133491,3.24427725
473,0.6612526619,0.4206171237,3.452443745
474,0.6612526619,0.4206171237,3.452443745
475,0.6612526619,0.4206171237,3.452443745
476,0.6612526619,0.4206171237,3.452443745
477,0.628559402,0.7262565256,4.613316054
478,0.628559402,0.7262565256,4.613316054
479,0.9924308253,0.5780574075,5.890650335
480,0.9924308253,0.5780574075,5.890650335
481,0.3440667234,0.5025758023,2.818532556
482,-0.2424680737,0.008772139724,2.054493234
483,-0.2424680737,0.008772139724,2.054493234
484,-0.2424680737,0.008772139724,2.054493234
485,-0.2424680737,0.008772139724,2.054493234
486,0.4348397319,0.3057770439,2.607189093
487,0.4348397319,0.3057770439,2.607189093
488,0.4348397319,0.3057770439,2.607189093
489,0.4348397319,0.3057770439,2.607189093
490,0.1215424692,0.199452713,2.104969014
491,0.7068554398,0.2836075167,3.152794125
492,0.7068554398,0.2836075167,3.152794125
493,0.7068554398,0.2836075167,3.152794125
494,0.7068554398,0.2836075167,3.152794125
495,-0.1521622772,0.2548495872,2.008678148
496,-0.1521622772,0.2548495872,2.008678148
497,-0.1521622772,0.2548495872,2.008678148
498,-0.2972448697,0.4037085607,1.996754527
499,-0.7323868401,0.2768054593,2.133523431
500,-0.7323868401,0.2768054593,2.133523431
501,-0.7323868401,0.2768054593,2.133523431
502,-0.7191794413,0.0838808797,2.376480457
503,-0.6439812846,0.453729543,1.956590165
504,-0.6439812846,0.453729543,1.956590165
505,-0.3483774257,0.1996649478,2.016009567
506,-0.3483774257,0.1996649478,2.016009567
507,-0.606540264,0.009931007363,2.353768871
508,-0.606540264,0.009931007363,2.353768871
509,-0.606540264,0.009931007363,2.353768871
510,-0.606540264,0.009931007363,2.353768871
511,-0.8817355551,0.6594177348,1.795981753
512,-0.8817355551,0.6594177348,1.795981753
513,-0.8817355551,0.6594177348,1.795981753
514,-0.8817355551,0.6594177348,1.795981753
515,-0.7637527977,0.2770754746,2.152742197
516,-0.7637527977,0.2770754746,2.152742197
517,-0.5030397872,0.01471488846,2.23664807
518,0.1098794676,0.04293661876,2.023440863
519,0.1098794676,0.04293661876,2.023440863
520,0.1098794676,0.04293661876,2.023440863
521,-0.5790528189,0.02035260843,2.308350999
522,-0.2578318564,0.6526399409,2.106401871
523,-0.2578318564,0.6526399409,2.106401871
524,-0.2578318564,0.6526399409,2.106401871
525,-0.2578318564,0.6526399409,2.106401871
526,-0.2578318564,0.6526399409,2.106401871
527,0.4570774007,0.440416603,2.938723236
528,0.4570774007,0.440416603,2.938723236
529,-0.1613647676,0.8329889069,2.377818336
530,-0.1613647676,0.8329889069,2.377818336
531,-0.07354968918,0.7972470318,2.490603504
532,-0.07354968918,0.7972470318,2.490603504
533,-0.07354968918,0.7972470318,2.490603504
534,-0.2396303948,0.8628055864,2.27852359
535,-0.4531474565,0.8982045853,2.004957906
536,-0.8395599928,0.3212406099,2.144254301
537,-0.8395599928,0.3212406099,2.144254301
538,-0.8395599928,0.3212406099,2.144254301
539,-0.2569911166,0.6058240856,2.082275526
540,-0.2569911166,0.6058240856,2.082275526
541,-0.4524444615,0.2417299916,2.028676398
542,-0.3251001853,0.04804942257,2.075325942
543,-0.3251001853,0.04804942257,2.075325942
544,-0.3251001853,0.04804942257,2.075325942
545,-0.3251001853,0.04804942257,2.075325942
546,-0.3251001853,0.04804942257,2.075325942
547,-0.3251001853,0.04804942257,2.075325942
548,0.1027082174,0.2678643688,2.140383603
549,0.1027082174,0.2678643688,2.140383603
550,0.1027082174,0.2678643688,2.140383603
551,-0.2817400866,0.5353224543,2.03471717
552,-0.2817400866,0.5353224543,2.03471717
553,0.5649214678,1.010924991,5.914429247
554,0.6328468356,0.1713400322,2.708141383
555,0.6328468356,0.1713400322,2.708141383
556,0.6328468356,0.1713400322,2.708141383
557,0.6328468356,0.1713400322,2.708141383
558,0.633430487,0.8877514165,5.596502197
559,0.633430487,0.8877514165,5.596502197
560,0.633430487,0.8877514165,5.596502197
561,0.5895718218,0.8373278554,4.994735217
562,0.04351513204,0.395922269,2.196160732
563,0.04351513204,0.395922269,2.196160732
564,-0.468043432,0.1307531493,2.103415436
565,-1.024689183,0.7661078365,1.658828732
566,-1.024689183,0.7661078365,1.658828732
567,-1.024689183,0.7661078365,1.658828732
568,-1.024689183,0.7661078365,1.658828732
569,-0.6709799411,1.06900907,1.753655256
570,0.2571552114,1.209276442,4.815493079
571,0.2571552114,1.209276442,4.815493079
572,0.002801805754,0.9789415804,2.966459738
573,0.002801805754,0.9789415804,2.966459738
574,0.002801805754,0.9789415804,2.966459738
575,0.002801805754,0.9789415804,2.966459738
576,0.275992004,0.4976740304,2.666001509
577,0.8977825068,0.5892254603,5.35169934
578,1.154838044,0.1307999317,3.897127654
579,1.154838044,0.1307999317,3.897127654
580,1.154838044,0.1307999317,3.897127654
581,0.8832063787,0.4938575881,4.677396759
582,0.8832063787,0.4938575881,4.677396759
583,0.1661346144,0.213886414,2.14834694
584,0.1661346144,0.213886414,2.14834694
585,0.1448726514,0.1176779047,2.069824087
586,0.1448726514,0.1176779047,2.069824087
587,0.1448726514,0.1176779047,2.069824087
588,0.1448726514,0.1176779047,2.069824087
589,0.1448726514,0.1176779047,2.069824087
590,0.1448726514,0.1176779047,2.069824087
591,0.30823602,0.2538042855,2.335145253
592,0.1543801868,0.1500973948,2.094334572
593,0.1543801868,0.1500973948,2.094334572
594,0.1543801868,0.1500973948,2.094334572
595,0.1543801868,0.1500973948,2.094334572
596,0.1543801868,0.1500973948,2.094334572
597,0.2175392784,0.4820933249,2.531809985
598,0.4730812471,0.06055380436,2.292205517
599,0.4730812471,0.06055380436,2.292205517
600,0.7523456645,0.3687852649,3.566041183
601,0.7523456645,0.3687852649,3.566041183
602,0.2531676135,0.006021342849,2.067279075
603,0.2531676135,0.006021342849,2.067279075
604,0.2531676135,0.006021342849,2.067279075
605,0.2531676135,0.006021342849,2.067279075
606,0.2531676135,0.006021342849,2.067279075
607,0.2531676135,0.006021342849,2.067279075
608,0.2531676135,0.006021342849,2.067279075
609,0.2531676135,0.006021342849,2.067279075
610,-0.2157131512,0.2000630409,1.998424848
611,-0.2157131512,0.2000630409,1.998424848
612,-0.2157131512,0.2000630409,1.998424848
613,-0.2157131512,0.2000630409,1.998424848
614,0.3803711917,0.06091462127,2.198752625
615,0.04319135599,0.4967304009,2.297370454
616,0.04319135599,0.4967304009,2.297370454
617,-0.01580855668,0.2483652171,2.053855297
618,-0.01580855668,0.2483652171,2.053855297
619,-0.3157681562,0.5306046457,2.01390949
620,-0.3157681562,0.5306046457,2.01390949
621,-0.7670902732,0.8556623389,1.722489922
622,-0.705353609,0.1494316617,2.267773736
623,-0.705353609,0.1494316617,2.267773736
624,-0.705353609,0.1494316617,2.267773736
625,-0.705353609,0.1494316617,2.267773736
626,-0.8160453922,0.9454550197,1.645714181
627,-1.025157874,0.6031206181,1.8400573
628,-1.50240117,0.3594905157,2.555938844
629,-1.50240117,0.3594905157,2.555938844
630,-1.50240117,0.3594905157,2.555938844
631,-1.50240117,0.3594905157,2.555938844
